"REGISTRE","ESTAT","DATA_REGISTRE","DATA_BAIXA","TIPUS_IDENTIFICACIO","ESPECIE","SEXE","MIDA",DATA_NAIXEMENT,"RACA","PERILLOS","GOS_ASSITENCIA","CODI_ENS","NOM_ENS"
"R000644383","Vigent","2018-04-13",,"XIP","Gos","Mascle","Mitjà","2014/11/01 00:00:00.000000000","indefinit","No","No","818460009","Ajuntament de Rubí"
"R000644387","Vigent","2018-04-13",,"XIP","Gos","Femella","Petit","2017/07/17 00:00:00.000000000","schnauzer miniatura","No","No","818460009","Ajuntament de Rubí"
"R000644322","Vigent","2018-04-13",,"XIP","Gos","Mascle","Mitjà","2017/11/04 00:00:00.000000000","pit bull terrier","Si","No","818460009","Ajuntament de Rubí"
"R000644341","Vigent","2018-04-13",,"XIP","Gos","Femella","Mitjà","2017/01/18 00:00:00.000000000","retriever del Labrador","No","No","818460009","Ajuntament de Rubí"
"R000644371","Vigent","2018-04-13",,"XIP","Gos","Mascle","Gran","2014/01/01 00:00:00.000000000","brac alemany","No","No","818460009","Ajuntament de Rubí"
"R000643023","Vigent","2018-04-10",,"XIP","Gos","Mascle",,"2007/03/15 00:00:00.000000000","indefinit","No","Si","818460009","Ajuntament de Rubí"
"R000643595","Vigent","2018-04-11",,"XIP","Gos","Mascle","Gran","2017/09/20 00:00:00.000000000","pastor alemany","No","No","818460009","Ajuntament de Rubí"
"R000644314","Vigent","2018-04-13",,"XIP","Gos","Femella","Gran","2016/08/27 00:00:00.000000000","indefinit","No","No","818460009","Ajuntament de Rubí"
"R000639413","Vigent","2018-03-22",,"XIP","Gos","Mascle",,"2013/04/06 00:00:00.000000000","retriever del Labrador","No","No","818460009","Ajuntament de Rubí"
"R000644329","Vigent","2018-04-13",,"XIP","Gos","Mascle","Gran","2017/11/08 00:00:00.000000000","retriever del Labrador","No","No","818460009","Ajuntament de Rubí"
"R000643648","Vigent","2018-04-11",,"XIP","Gos","Mascle","Mitjà","2016/05/10 00:00:00.000000000","indefinit","No","No","818460009","Ajuntament de Rubí"
"R000644393","Vigent","2018-04-13",,"XIP","Gat","Femella","Petit","2017/09/05 00:00:00.000000000",,"No","No","818460009","Ajuntament de Rubí"
"R000643447","Vigent","2018-04-11",,"XIP","Gos","Mascle","Petit","2013/12/22 00:00:00.000000000","indefinit","No","No","818460009","Ajuntament de Rubí"
"R000643453","Vigent","2018-04-11",,"XIP","Gat","Femella","Mitjà","2017/05/05 00:00:00.000000000","exòtic","No","No","818460009","Ajuntament de Rubí"
"R000644243","Vigent","2018-04-13",,"XIP","Gos","Mascle","Mitjà","2016/09/17 00:00:00.000000000","indefinit","No","No","818460009","Ajuntament de Rubí"
"R000643630","Vigent","2018-04-11",,"XIP","Gos","Femella","Petit","2016/08/04 00:00:00.000000000","indefinit","No","No","818460009","Ajuntament de Rubí"
"R000643640","Vigent","2018-04-11",,"XIP","Gos","Mascle","Mitjà","2016/05/01 00:00:00.000000000","llebrer espanyol/galgo","No","No","818460009","Ajuntament de Rubí"
"R000643646","Vigent","2018-04-11",,"XIP","Gat","Femella","Mitjà","2017/01/01 00:00:00.000000000","europeu de pèl curt","No","No","818460009","Ajuntament de Rubí"
"R000638933","Vigent","2018-03-20",,"XIP","Gat","Mascle","Mitjà","2017/11/30 00:00:00.000000000","maine coon","No","No","818460009","Ajuntament de Rubí"
"R000639289","Vigent","2018-03-21",,"XIP","Gos","Femella","Mitjà","2017/05/09 00:00:00.000000000","terrier Staffordshire americà","Si","No","818460009","Ajuntament de Rubí"
"R000639509","Vigent","2018-03-22",,"XIP","Gos","Mascle","Mitjà","2015/05/20 00:00:00.000000000","pòinter","No","No","818460009","Ajuntament de Rubí"
"R000639379","Vigent","2018-03-22",,"XIP","Gos","Femella",,"2017/07/26 00:00:00.000000000","indefinit","No","No","818460009","Ajuntament de Rubí"
"R000639287","Vigent","2018-03-21",,"XIP","Gos","Femella","Mitjà","2017/07/01 00:00:00.000000000","brac alemany","No","No","818460009","Ajuntament de Rubí"
"R000638480","Vigent","2018-03-19",,"XIP","Gos","Femella",,"2017/11/27 00:00:00.000000000","border collie","No","No","818460009","Ajuntament de Rubí"
"R000638490","Vigent","2018-03-19",,"XIP","Gos","Femella","Gran","2014/12/12 00:00:00.000000000","llebrer espanyol/galgo","No","No","818460009","Ajuntament de Rubí"
"R000638484","Vigent","2018-03-19",,"XIP","Gos","Femella","Petit","2015/08/27 00:00:00.000000000","petit llebrer italià","No","No","818460009","Ajuntament de Rubí"
"R000638004","Vigent","2018-03-16",,"XIP","Gos","Femella","Mitjà","2016/02/18 00:00:00.000000000","terrier Staffordshire americà","Si","No","818460009","Ajuntament de Rubí"
"R000637826","Vigent","2018-03-15",,"XIP","Gos","Femella","Gran","2015/03/12 00:00:00.000000000","indefinit","No","No","818460009","Ajuntament de Rubí"
"R000638009","Vigent","2018-03-16",,"XIP","Gos","Femella",,"2018/06/01 00:00:00.000000000","indefinit","No","No","818460009","Ajuntament de Rubí"
"R000637716","Vigent","2018-03-15",,"XIP","Gos","Mascle",,,"indefinit","No","No","818460009","Ajuntament de Rubí"
"R000637704","Vigent","2018-03-15",,"XIP","Gos","Mascle","Mitjà","2016/02/29 00:00:00.000000000","indefinit","No","No","818460009","Ajuntament de Rubí"
"R000637696","Vigent","2018-03-15",,"XIP","Gat","Femella","Petit","2014/05/20 00:00:00.000000000","europeu de pèl curt","No","No","818460009","Ajuntament de Rubí"
"R000637152","Vigent","2018-03-13",,"XIP","Gos","Mascle","Petit","2017/06/05 00:00:00.000000000","terrier de yorkshire","No","No","818460009","Ajuntament de Rubí"
"R000636771","Vigent","2018-03-12",,"XIP","Gos","Femella",,"2015/02/12 00:00:00.000000000","podenc andalús","No","No","818460009","Ajuntament de Rubí"
"R000636777","Vigent","2018-03-12",,"XIP","Gos","Femella",,"2017/01/01 00:00:00.000000000","indefinit","No","No","818460009","Ajuntament de Rubí"
"R000636545","Vigent","2018-03-09",,"XIP","Gos","Femella","Mitjà","1993/05/14 00:00:00.000000000",,"No","No","818460009","Ajuntament de Rubí"
"R000636540","Vigent","2018-03-09",,"XIP","Gat","Femella","Petit","2016/03/05 00:00:00.000000000","europeu de pèl curt","No","No","818460009","Ajuntament de Rubí"
"R000636220","Vigent","2018-03-08",,"XIP","Gos","Femella","Petit","1950/07/19 00:00:00.000000000","terrier de yorkshire","No","No","818460009","Ajuntament de Rubí"
"R000636215","Vigent","2018-03-08",,"XIP","Gos","Mascle","Mitjà","2017/08/15 00:00:00.000000000","retriever del Labrador","No","No","818460009","Ajuntament de Rubí"
"R000635592","Vigent","2018-03-06",,"XIP","Gos","Mascle","Petit","2012/10/01 00:00:00.000000000","Jack Russell terrier","No","No","818460009","Ajuntament de Rubí"
"R000634994","Vigent","2018-03-02",,"XIP","Gos","Mascle","Petit","2010/03/05 00:00:00.000000000","indefinit","No","No","818460009","Ajuntament de Rubí"
"R000634992","Vigent","2018-03-02",,"XIP","Gos","Femella","Petit","2010/10/20 00:00:00.000000000","terrier de yorkshire","No","No","818460009","Ajuntament de Rubí"
"R000634989","Vigent","2018-03-02",,"XIP","Gos","Mascle","Gran","2017/09/01 00:00:00.000000000","pastor alemany","No","No","818460009","Ajuntament de Rubí"
"R000635051","Vigent","2018-03-02",,"XIP","Gos","Mascle",,"2017/02/28 00:00:00.000000000","terrier Staffordshire americà","Si","No","818460009","Ajuntament de Rubí"
"R000634733","Vigent","2018-03-01",,"XIP","Gos","Femella","Mitjà","2017/08/01 00:00:00.000000000","american bully","Si","No","818460009","Ajuntament de Rubí"
"R000634434","Vigent","2018-02-28",,"XIP","Gos","Femella",,"2017/12/15 00:00:00.000000000","bulldog francès","No","No","818460009","Ajuntament de Rubí"
"R000634613","Vigent","2018-02-28",,"XIP","Gos","Mascle","Petit","2016/02/24 00:00:00.000000000","indefinit","No","No","818460009","Ajuntament de Rubí"
"R000633779","Vigent","2018-02-26",,"XIP","Gos","Mascle",,"2017/10/10 00:00:00.000000000","fox terrier","No","No","818460009","Ajuntament de Rubí"
"R000633782","Vigent","2018-02-26",,"XIP","Gos","Mascle","Mitjà","2015/09/07 00:00:00.000000000","beagle","No","No","818460009","Ajuntament de Rubí"
"R000633397","Vigent","2018-02-23",,"XIP","Gos","Femella","Mitjà","2013/04/13 00:00:00.000000000","indefinit","No","No","818460009","Ajuntament de Rubí"
"R000633049","Vigent","2018-02-22",,"XIP","Gos","Mascle","Mitjà","2015/05/19 00:00:00.000000000","border collie","No","No","818460009","Ajuntament de Rubí"
"R000633045","Vigent","2018-02-22",,"XIP","Gos","Mascle",,"2013/07/01 00:00:00.000000000","indefinit","No","No","818460009","Ajuntament de Rubí"
"R000632876","Vigent","2018-02-21",,"XIP","Gos","Femella",,"2013/10/15 00:00:00.000000000","ratoner andalús/bodeguero anda","No","No","818460009","Ajuntament de Rubí"
"R000632723","Vigent","2018-02-21",,"XIP","Gos","Femella","Gran","2016/01/06 00:00:00.000000000","pastor alemany","No","No","818460009","Ajuntament de Rubí"
"R000632732","Vigent","2018-02-21",,"XIP","Gos","Mascle","Mitjà","2016/12/15 00:00:00.000000000","podenc andalús","No","No","818460009","Ajuntament de Rubí"
"R000632485","Vigent","2018-02-20",,"XIP","Gos","Mascle","Gran","2017/08/01 00:00:00.000000000","pastor alemany","No","No","818460009","Ajuntament de Rubí"
"R000632478","Vigent","2018-02-20",,"XIP","Gos","Femella","Petit","2017/11/04 00:00:00.000000000","bichon maltès","No","No","818460009","Ajuntament de Rubí"
"R000632114","Vigent","2018-02-19",,"XIP","Gos","Mascle","Gran","2017/11/03 00:00:00.000000000","gos llop txecoslovac","No","No","818460009","Ajuntament de Rubí"
"R000631778","Vigent","2018-02-16",,"XIP","Gos","Mascle","Mitjà","2017/10/31 00:00:00.000000000","border collie","No","No","818460009","Ajuntament de Rubí"
"R000631592","Vigent","2018-02-15",,"XIP","Gos","Mascle","Gran","2017/03/22 00:00:00.000000000","rottweiler","Si","No","818460009","Ajuntament de Rubí"
"R000631617","Vigent","2018-02-15",,"XIP","Gos","Femella","Mitjà","2012/03/10 00:00:00.000000000","terrier Staffordshire americà","Si","No","818460009","Ajuntament de Rubí"
"R000630688","Vigent","2018-02-13",,"XIP","Gos","Femella","Gran","1979/02/19 00:00:00.000000000","llebrer espanyol/galgo","No","No","818460009","Ajuntament de Rubí"
"R000631078","Vigent","2018-02-14",,"XIP","Gos","Mascle","Mitjà","2017/10/13 00:00:00.000000000","retriever del Labrador","No","No","818460009","Ajuntament de Rubí"
"R000631086","Vigent","2018-02-14",,"XIP","Gos","Femella",,"2009/01/01 00:00:00.000000000","llebrer espanyol/galgo","No","No","818460009","Ajuntament de Rubí"
"R000631226","Vigent","2018-02-14",,"XIP","Gat","Mascle","Petit","2017/05/01 00:00:00.000000000","europeu de pèl curt","No","No","818460009","Ajuntament de Rubí"
"R000631219","Vigent","2018-02-14",,"XIP","Gat","Femella","Petit","2016/09/20 00:00:00.000000000","europeu de pèl curt","No","No","818460009","Ajuntament de Rubí"
"R000630902","Vigent","2018-02-13",,"XIP","Gat","Mascle","Petit","2017/03/01 00:00:00.000000000","europeu de pèl curt","No","No","818460009","Ajuntament de Rubí"
"R000630937","Vigent","2018-02-13",,"XIP","Gat","Femella","Petit","2017/05/16 00:00:00.000000000","europeu de pèl curt","No","No","818460009","Ajuntament de Rubí"
"R000630910","Vigent","2018-02-13",,"XIP","Gat","Mascle","Petit","2017/04/14 00:00:00.000000000","europeu de pèl curt","No","No","818460009","Ajuntament de Rubí"
"R000631229","Vigent","2018-02-14",,"XIP","Gat","Femella","Petit","2017/07/01 00:00:00.000000000","europeu de pèl curt","No","No","818460009","Ajuntament de Rubí"
"R000631210","Vigent","2018-02-14",,"XIP","Gat","Femella","Petit","2016/09/20 00:00:00.000000000","europeu de pèl curt","No","No","818460009","Ajuntament de Rubí"
"R000631203","Vigent","2018-02-14",,"XIP","Gat","Mascle","Petit","2017/10/14 00:00:00.000000000","europeu de pèl curt","No","No","818460009","Ajuntament de Rubí"
"R000630880","Vigent","2018-02-13",,"XIP","Gat","Mascle","Petit","2015/12/09 00:00:00.000000000","europeu de pèl curt","No","No","818460009","Ajuntament de Rubí"
"R000630890","Vigent","2018-02-13",,"XIP","Gat","Mascle","Petit","2018/02/12 00:00:00.000000000","siamès","No","No","818460009","Ajuntament de Rubí"
"R000630524","Vigent","2018-02-12",,"XIP","Gos","Femella","Petit","2016/12/26 00:00:00.000000000","american bully","Si","No","818460009","Ajuntament de Rubí"
"R000630248","Vigent","2018-02-09",,"XIP","Gos","Femella","Petit","2015/03/01 00:00:00.000000000","indefinit","No","No","818460009","Ajuntament de Rubí"
"R000630247","Vigent","2018-02-09",,"XIP","Gos","Femella","Petit","2007/11/14 00:00:00.000000000","indefinit","No","No","818460009","Ajuntament de Rubí"
"R000629944","Vigent","2018-02-08",,"XIP","Gos","Femella","Petit","2017/11/01 00:00:00.000000000","terrier de yorkshire","No","No","818460009","Ajuntament de Rubí"
"R000629370","Vigent","2018-02-06",,"XIP","Gos","Femella","Petit","2017/08/17 00:00:00.000000000","ratoner de praga","No","No","818460009","Ajuntament de Rubí"
"R000629952","Vigent","2018-02-08",,"XIP","Gos","Femella",,"2014/06/23 00:00:00.000000000","indefinit","No","No","818460009","Ajuntament de Rubí"
"R000629590","Vigent","2018-02-07",,"XIP","Gat","Mascle","Petit","2017/10/05 00:00:00.000000000","europeu de pèl curt","No","No","818460009","Ajuntament de Rubí"
"R000629610","Vigent","2018-02-07",,"XIP","Gos","Mascle","Gran","2014/12/01 00:00:00.000000000","indefinit","No","No","818460009","Ajuntament de Rubí"
"R000629589","Vigent","2018-02-07",,"XIP","Gos","Mascle",,"2014/05/23 00:00:00.000000000","terrier Staffordshire americà","Si","No","818460009","Ajuntament de Rubí"
"R000629286","Vigent","2018-02-06",,"XIP","Gos","Mascle","Mitjà","2015/08/08 00:00:00.000000000","husky siberià","No","No","818460009","Ajuntament de Rubí"
"R000629290","Vigent","2018-02-06",,"XIP","Gos","Mascle",,"2008/11/01 00:00:00.000000000","indefinit","No","No","818460009","Ajuntament de Rubí"
"R000629287","Vigent","2018-02-06",,"XIP","Gos","Femella","Mitjà","2009/06/15 00:00:00.000000000","indefinit","No","No","818460009","Ajuntament de Rubí"
"R000629596","Vigent","2018-02-07",,"XIP","Gos","Femella","Mitjà","2017/08/25 00:00:00.000000000","indefinit","No","No","818460009","Ajuntament de Rubí"
"R000628408","Vigent","2018-02-02",,"XIP","Gat","Femella","Petit","2017/06/08 00:00:00.000000000","europeu de pèl curt","No","No","818460009","Ajuntament de Rubí"
"R000628412","Vigent","2018-02-02",,"XIP","Gos","Femella",,"2014/05/18 00:00:00.000000000","bòxer","No","No","818460009","Ajuntament de Rubí"
"R000628404","Vigent","2018-02-02",,"XIP","Gos","Femella","Gran","2014/09/29 00:00:00.000000000","dog de Bordeus","Si","No","818460009","Ajuntament de Rubí"
"R000628414","Vigent","2018-02-02",,"XIP","Gos","Femella","Petit","2010/04/24 00:00:00.000000000","terrier de yorkshire","No","No","818460009","Ajuntament de Rubí"
"R000628110","Vigent","2018-02-01",,"XIP","Gat","Mascle","Petit","2015/12/24 00:00:00.000000000","europeu de pèl curt","No","No","818460009","Ajuntament de Rubí"
"R000628117","Vigent","2018-02-01",,"XIP","Gat","Mascle",,"2015/12/24 00:00:00.000000000","europeu de pèl curt","No","No","818460009","Ajuntament de Rubí"
"R000627938","Vigent","2018-01-31",,"XIP","Gos","Femella","Gran","2009/01/28 00:00:00.000000000","dog alemany arlequí","No","No","818460009","Ajuntament de Rubí"
"R000628942","Vigent","2018-02-05",,"XIP","Gos","Mascle",,"2009/11/26 00:00:00.000000000","indefinit","No","No","818460009","Ajuntament de Rubí"
"R000627438","Vigent","2018-01-30",,"XIP","Gos","Mascle",,"2014/08/24 00:00:00.000000000","terrier Staffordshire americà","Si","No","818460009","Ajuntament de Rubí"
"R000627475","Vigent","2018-01-30",,"XIP","Gos","Femella",,"2009/01/01 00:00:00.000000000","indefinit","No","No","818460009","Ajuntament de Rubí"
"R000627431","Vigent","2018-01-30",,"XIP","Gos","Femella","Petit","2017/09/01 00:00:00.000000000","carlí (pug)","No","No","818460009","Ajuntament de Rubí"
"R000627430","Vigent","2018-01-30",,"XIP","Gos","Femella","Mitjà","2017/01/01 00:00:00.000000000","indefinit","No","No","818460009","Ajuntament de Rubí"
"R000627425","Vigent","2018-01-30",,"XIP","Gos","Mascle",,"2017/01/27 00:00:00.000000000","indefinit","No","No","818460009","Ajuntament de Rubí"
"R000627435","Vigent","2018-01-30",,"XIP","Gos","Mascle","Gran","2016/12/06 00:00:00.000000000","pastor alemany","No","No","818460009","Ajuntament de Rubí"
"R000626772","Vigent","2018-01-26",,"XIP","Gos","Femella","Mitjà","2017/10/10 00:00:00.000000000","bòxer","No","No","818460009","Ajuntament de Rubí"
"R000626769","Vigent","2018-01-26",,"XIP","Gos","Femella","Mitjà","2010/12/15 00:00:00.000000000","bòxer","No","No","818460009","Ajuntament de Rubí"
"R000626149","Vigent","2018-01-24",,"XIP","Gat","Femella","Petit","2016/06/29 00:00:00.000000000","europeu de pèl curt","No","No","818460009","Ajuntament de Rubí"
"R000625805","Vigent","2018-01-23",,"XIP","Gos","Mascle","Gran","2014/01/17 00:00:00.000000000","indefinit","No","No","818460009","Ajuntament de Rubí"
"R000625798","Vigent","2018-01-23",,"XIP","Gos","Femella","Petit","2011/08/20 00:00:00.000000000","teckel de pèl curt","No","No","818460009","Ajuntament de Rubí"
"R000625420","Vigent","2018-01-22",,"XIP","Gos","Mascle",,"2017/10/25 00:00:00.000000000","dòberman","Si","No","818460009","Ajuntament de Rubí"
"R000625418","Vigent","2018-01-22",,"XIP","Gos","Femella","Petit","2016/08/16 00:00:00.000000000","podenc andalús","No","No","818460009","Ajuntament de Rubí"
"R000625155","Vigent","2018-01-19",,"XIP","Gos","Mascle","Petit","2014/06/29 00:00:00.000000000","indefinit","No","No","818460009","Ajuntament de Rubí"
"R000625151","Vigent","2018-01-19",,"XIP","Gos","Mascle","Gran","2016/03/31 00:00:00.000000000","pastor alemany","No","No","818460009","Ajuntament de Rubí"
"R000624457","Vigent","2018-01-17",,"XIP","Gos","Femella","Mitjà","2016/01/01 00:00:00.000000000","indefinit","No","No","818460009","Ajuntament de Rubí"
"R000624472","Vigent","2018-01-17",,"XIP","Gos","Mascle","Gran","2006/11/07 00:00:00.000000000","pit bull terrier","Si","No","818460009","Ajuntament de Rubí"
"R000624461","Vigent","2018-01-17",,"XIP","Gat","Femella","Petit","2017/05/10 00:00:00.000000000","europeu de pèl curt","No","No","818460009","Ajuntament de Rubí"
"R000624459","Vigent","2018-01-17",,"XIP","Gat","Mascle","Petit","2017/06/24 00:00:00.000000000","europeu de pèl curt","No","No","818460009","Ajuntament de Rubí"
"R000624452","Vigent","2018-01-17",,"XIP","Gos","Mascle","Mitjà","2017/10/19 00:00:00.000000000","indefinit","No","No","818460009","Ajuntament de Rubí"
"R000624517","Vigent","2018-01-17",,"XIP","Gos","Femella","Mitjà","2017/07/29 00:00:00.000000000","beagle","No","No","818460009","Ajuntament de Rubí"
"R000624520","Vigent","2018-01-17",,"XIP","Gat","Femella","Petit","2017/05/05 00:00:00.000000000","europeu de pèl curt","No","No","818460009","Ajuntament de Rubí"
"R000624478","Vigent","2018-01-17",,"XIP","Gos","Mascle","Petit","2006/05/21 00:00:00.000000000","indefinit","No","No","818460009","Ajuntament de Rubí"
